,Datetime,Open,High,Low,Close,Volume,Final Lowerband,Final Upperband,super,Supertrend,Signal
19,2024-06-20 14:35:00+00:00,64935.85546875,65009.484375,64915.50390625,64954.5390625,60342272,64915.00725584596,0.0,64915.00725584596,39.53180665404216,-1
20,2024-06-20 15:35:00+00:00,64874.1015625,64891.77734375,64869.11328125,64891.77734375,46841856,0.0,64925.76051520271,64925.76051520271,-33.98317145270994,1
21,2024-06-20 15:50:00+00:00,64909.80859375,64951.8046875,64909.80859375,64948.85546875,19896320,64886.06710624664,0.0,64886.06710624664,62.78836250335735,-1
22,2024-06-20 16:05:00+00:00,64594.4765625,64675.0078125,64586.5859375,64586.5859375,136359936,0.0,64729.17399292149,64729.17399292149,-142.58805542148912,1
23,2024-06-20 16:15:00+00:00,64731.8125,64741.8671875,64722.27734375,64722.27734375,86259712,64630.39699437226,0.0,64630.39699437226,91.88034937773773,-1
24,2024-06-20 16:35:00+00:00,64561.15625,64639.41796875,64561.15625,64639.41796875,95707136,0.0,64698.38079265219,64698.38079265219,-58.9628239021913,1
25,2024-06-20 17:00:00+00:00,64824.2421875,64824.2421875,64780.0546875,64780.0546875,0,64777.26891316898,0.0,64777.26891316898,2.7857743310232763,-1
26,2024-06-20 17:10:00+00:00,64805.4609375,64826.40234375,64805.4609375,64826.40234375,8400896,0.0,64835.533598324015,64835.533598324015,-9.131254574014747,1
27,2024-06-20 17:20:00+00:00,64800.63671875,64800.63671875,64780.69921875,64783.5,0,64764.3262230188,0.0,64764.3262230188,19.173776981202536,-1
28,2024-06-20 17:45:00+00:00,64692.18359375,64692.18359375,64655.8203125,64680.4140625,27101184,0.0,64747.06622242045,64747.06622242045,-66.65215992044978,1
29,2024-06-20 18:05:00+00:00,64997.578125,65052.25390625,64997.578125,65027.3671875,92993536,64944.3165549449,0.0,64944.3165549449,83.05063255510322,-1
30,2024-06-20 18:15:00+00:00,64937.84375,64988.5546875,64937.84375,64985.375,0,0.0,65044.53287406431,65044.53287406431,-59.157874064309,1
31,2024-06-20 18:30:00+00:00,65123.26171875,65123.26171875,65064.68359375,65064.68359375,0,65038.5282985091,0.0,65038.5282985091,26.15529524089652,-1
32,2024-06-20 19:20:00+00:00,64941.7265625,64941.7265625,64807.87109375,64807.87109375,26834944,0.0,64945.843749339445,64945.843749339445,-137.9726555894449,1
33,2024-06-20 19:50:00+00:00,64961.44921875,64978.6015625,64954.0234375,64954.0234375,163106816,64932.61861377156,0.0,64932.61861377156,21.404823728436895,-1
34,2024-06-20 19:55:00+00:00,64925.98828125,64930.62109375,64925.98828125,64928.515625,109627392,0.0,64989.32337747013,64989.32337747013,-60.807752470129344,1
35,2024-06-20 20:05:00+00:00,65061.359375,65137.109375,65061.359375,65120.2890625,129079296,65029.709470477945,0.0,65029.709470477945,90.5795920220553,-1
36,2024-06-20 20:40:00+00:00,64960.94921875,64988.18359375,64960.94921875,64988.18359375,0,0.0,65029.69093844286,65029.69093844286,-41.50734469285817,1
37,2024-06-20 21:30:00+00:00,65134.6328125,65134.6328125,65118.50390625,65119.1015625,2930688,65091.23787372821,0.0,65091.23787372821,27.863688771787565,-1
38,2024-06-20 22:00:00+00:00,64997.140625,65030.89453125,64997.140625,65030.89453125,0,0.0,65035.18979905482,65035.18979905482,-4.295267804816831,1
39,2024-06-20 22:10:00+00:00,65086.20703125,65094.46875,65086.20703125,65094.46875,9373696,65057.69928492652,0.0,65057.69928492652,36.76946507347748,-1
40,2024-06-20 23:00:00+00:00,64955.96875,64961.546875,64954.4140625,64961.546875,0,0.0,64982.66298622566,64982.66298622566,-21.11611122565955,1
41,2024-06-20 23:05:00+00:00,64994.13671875,65000.41015625,64990.546875,64994.1796875,0,64966.473918657255,0.0,64966.473918657255,27.705768842744874,-1
42,2024-06-20 23:55:00+00:00,64855.25390625,64855.25390625,64835.92578125,64835.92578125,25151488,0.0,64868.56231298476,64868.56231298476,-32.636531734759046,1
43,2024-06-21 00:05:00+00:00,64901.49609375,64901.49609375,64856.45703125,64856.45703125,0,64852.74378429479,0.0,64852.74378429479,3.713246955208888,-1
44,2024-06-21 00:15:00+00:00,64709.98828125,64712.70703125,64709.98828125,64712.70703125,0,0.0,64746.12558159633,64746.12558159633,-33.41855034633045,1
45,2024-06-21 00:40:00+00:00,64856.8515625,64858.2578125,64845.8515625,64845.8515625,0,64813.15337935196,0.0,64813.15337935196,32.69818314803706,-1
46,2024-06-21 00:55:00+00:00,64745.8828125,64756.7890625,64745.8828125,64756.7890625,0,0.0,64801.34034339308,64801.34034339308,-44.55128089307982,1
47,2024-06-21 01:05:00+00:00,64819.6875,64871.875,64819.6875,64853.328125,0,64794.1440484141,0.0,64794.1440484141,59.184076585901494,-1
48,2024-06-21 01:15:00+00:00,64651.13671875,64690.89453125,64651.13671875,64690.89453125,27570176,0.0,64732.29964890961,64732.29964890961,-41.40511765961128,1
49,2024-06-21 02:05:00+00:00,65007.546875,65007.546875,64920.7265625,64920.7265625,0,64905.45272111039,0.0,64905.45272111039,15.273841389607696,-1
50,2024-06-21 03:15:00+00:00,64777.03515625,64777.03515625,64758.671875,64758.671875,20414464,0.0,64776.00338799165,64776.00338799165,-17.331512991651834,1
51,2024-06-21 03:25:00+00:00,64776.921875,64776.921875,64764.55078125,64764.55078125,19302400,64750.99651385743,0.0,64750.99651385743,13.554267392566544,-1
52,2024-06-21 04:00:00+00:00,64469.46875,64469.46875,64334.3828125,64359.2265625,147542016,0.0,64470.41164609066,64470.41164609066,-111.1850835906589,1
53,2024-06-21 05:00:00+00:00,64633.05859375,64633.05859375,64612.36328125,64628.93359375,0,64577.537658982124,0.0,64577.537658982124,51.39593476787559,-1
54,2024-06-21 05:25:00+00:00,64517.0234375,64542.6796875,64510.703125,64542.6796875,13875200,0.0,64543.7195040512,64543.7195040512,-1.0398165512015112,1
55,2024-06-21 06:15:00+00:00,64691.51953125,64691.51953125,64665.03515625,64665.03515625,0,64638.362279049805,0.0,64638.362279049805,26.672877200195217,-1
56,2024-06-21 06:25:00+00:00,64580.24609375,64580.24609375,64554.3828125,64575.7421875,0,0.0,64611.61764771966,64611.61764771966,-35.875460219656816,1
57,2024-06-21 06:45:00+00:00,64588.52734375,64617.38671875,64588.52734375,64614.21875,0,64575.32624831583,0.0,64575.32624831583,38.892501684167655,-1
58,2024-06-21 07:00:00+00:00,64585.90625,64650.84375,64585.90625,64595.25390625,0,0.0,64612.36069457373,64612.36069457373,-17.106788323726505,1
59,2024-06-21 07:30:00+00:00,64679.6328125,64679.6328125,64657.4375,64657.4375,0,64630.39346596116,0.0,64630.39346596116,27.044034038837708,-1
60,2024-06-21 08:15:00+00:00,64302.87890625,64302.87890625,64267.4609375,64278.98828125,27807744,0.0,64290.62044602857,64290.62044602857,-11.632164778573497,1
61,2024-06-21 08:30:00+00:00,64236.828125,64248.3828125,64236.828125,64240.0703125,30230528,64239.795850555965,0.0,64239.795850555965,0.2744619440345559,-1
62,2024-06-21 09:20:00+00:00,63581.703125,63636.96875,63581.703125,63636.96875,96016384,0.0,63703.84289068134,63703.84289068134,-66.8741406813424,1
