,Datetime,Open,High,Low,Close,Volume,Final Lowerband,Final Upperband,super,Supertrend,Signal
100,2024-06-20 12:50:00+00:00,66052.578125,66075.671875,66042.2421875,66042.2421875,60248064,65971.19161664977,0.0,65971.19161664977,71.05057085023145,-1
101,2024-06-20 12:55:00+00:00,66039.0703125,66043.65625,65949.6328125,65949.6328125,49371136,0.0,66085.03576160446,66085.03576160446,-135.40294910446391,
102,2024-06-20 13:00:00+00:00,65956.6796875,65956.6796875,65886.71875,65886.71875,0,0.0,66008.24738413127,66008.24738413127,-121.52863413127488,
103,2024-06-20 13:05:00+00:00,65847.9375,65865.21875,65832.140625,65832.140625,48259072,0.0,65932.0307931282,65932.0307931282,-99.89016812820046,
104,2024-06-20 13:10:00+00:00,65849.0625,65849.0625,65815.7421875,65844.0546875,122056704,0.0,65910.75029159464,65910.75029159464,-66.69560409463884,
105,2024-06-20 13:15:00+00:00,65791.296875,65791.296875,65505.83984375,65505.83984375,103038976,0.0,65752.9033636387,65752.9033636387,-247.063519888703,
106,2024-06-20 13:20:00+00:00,65566.1484375,65566.1484375,65383.1796875,65383.1796875,231536640,0.0,65586.86254123675,65586.86254123675,-203.68285373675462,
107,2024-06-20 13:25:00+00:00,65367.32421875,65367.32421875,65253.453125,65253.453125,108720128,0.0,65424.33997902959,65424.33997902959,-170.886854029588,
108,2024-06-20 13:30:00+00:00,65337.7734375,65337.7734375,65218.23046875,65237.15234375,272996352,0.0,65392.512432193245,65392.512432193245,-155.36008844324533,
109,2024-06-20 13:35:00+00:00,65206.23046875,65313.2421875,65206.23046875,65313.2421875,278685696,0.0,65373.49692421647,65373.49692421647,-60.25473671647342,1
110,2024-06-20 13:40:00+00:00,65349.171875,65443.4609375,65349.171875,65443.4609375,112375808,65280.90998104928,0.0,65280.90998104928,162.55095645072288,
111,2024-06-20 13:45:00+00:00,65399.15234375,65467.0546875,65399.15234375,65467.0546875,77410304,65322.44753420587,0.0,65322.44753420587,144.60715329412778,-1
112,2024-06-20 13:50:00+00:00,65411.66015625,65411.66015625,65146.8984375,65195.33984375,93341696,0.0,65410.885446598346,65410.885446598346,-215.54560284834588,
113,2024-06-20 13:55:00+00:00,65215.56640625,65217.8515625,65174.91796875,65174.91796875,97892352,0.0,65319.12360586973,65319.12360586973,-144.20563711973227,
114,2024-06-20 14:00:00+00:00,65121.15234375,65121.15234375,65027.55078125,65027.55078125,16705536,0.0,65199.553250938974,65199.553250938974,-172.0024696889741,
115,2024-06-20 14:05:00+00:00,64963.6640625,64987.34765625,64864.8125,64864.8125,88504320,0.0,65055.03544432023,65055.03544432023,-190.22294432023045,
116,2024-06-20 14:10:00+00:00,64856.09765625,64856.09765625,64784.23046875,64803.81640625,138285056,0.0,64944.28207377271,64944.28207377271,-140.46566752270883,
117,2024-06-20 14:15:00+00:00,64825.8984375,64826.4140625,64825.8984375,64826.4140625,22802432,0.0,64940.12218529692,64940.12218529692,-113.70812279691745,
118,2024-06-20 14:20:00+00:00,64750.1328125,64843.421875,64676.48046875,64843.421875,110329856,0.0,64879.214673275164,64879.214673275164,-35.79279827516439,1
119,2024-06-20 14:25:00+00:00,64799.2109375,64981.1796875,64799.2109375,64981.1796875,187826176,64764.66126599072,0.0,64764.66126599072,216.51842150928132,
120,2024-06-20 14:30:00+00:00,65008.125,65082.35546875,64993.85546875,65082.35546875,31281152,64915.00725584596,0.0,64915.00725584596,167.34821290404216,
121,2024-06-20 14:35:00+00:00,64935.85546875,65009.484375,64915.50390625,64954.5390625,60342272,64915.00725584596,0.0,64915.00725584596,39.53180665404216,-1
122,2024-06-20 14:40:00+00:00,64948.7109375,64948.7109375,64880.3515625,64887.62890625,51183616,0.0,65036.676190833154,65036.676190833154,-149.04728458315367,
123,2024-06-20 14:45:00+00:00,64888.6484375,64888.6484375,64823.65234375,64838.87890625,25546752,0.0,64972.58043464164,64972.58043464164,-133.70152839164075,
124,2024-06-20 14:50:00+00:00,64916.3046875,64963.6796875,64883.0234375,64883.0234375,60702720,0.0,64972.58043464164,64972.58043464164,-89.55699714164075,
125,2024-06-20 14:55:00+00:00,64889.72265625,64948.49609375,64889.72265625,64927.89453125,49766400,0.0,64972.58043464164,64972.58043464164,-44.68590339164075,
126,2024-06-20 15:00:00+00:00,64922.390625,64957.65625,64895.69921875,64895.69921875,0,0.0,64972.58043464164,64972.58043464164,-76.88121589164075,
127,2024-06-20 15:05:00+00:00,64807.88671875,64892.97265625,64807.88671875,64892.97265625,111349760,0.0,64955.57806861873,64955.57806861873,-62.60541236872814,
128,2024-06-20 15:10:00+00:00,64832.1875,64921.12890625,64819.41796875,64921.12890625,111249408,0.0,64955.57806861873,64955.57806861873,-34.44916236872814,
129,2024-06-20 15:15:00+00:00,64952.34765625,64952.34765625,64906.7109375,64906.7109375,35424256,0.0,64955.57806861873,64955.57806861873,-48.86713111872814,
130,2024-06-20 15:20:00+00:00,64877.2890625,64879.31640625,64813.5859375,64879.31640625,106711040,0.0,64944.76272540731,64944.76272540731,-65.44631915730861,
131,2024-06-20 15:25:00+00:00,64880.08984375,64880.08984375,64821.3046875,64822.4140625,76949504,0.0,64944.76272540731,64944.76272540731,-122.34866290730861,
132,2024-06-20 15:30:00+00:00,64813.2890625,64859.203125,64813.2890625,64859.203125,31049728,0.0,64925.76051520271,64925.76051520271,-66.55739020270994,
133,2024-06-20 15:35:00+00:00,64874.1015625,64891.77734375,64869.11328125,64891.77734375,46841856,0.0,64925.76051520271,64925.76051520271,-33.98317145270994,1
134,2024-06-20 15:40:00+00:00,64901.30859375,65054.18359375,64901.30859375,65054.18359375,60723200,64886.06710624664,0.0,64886.06710624664,168.11648750335735,
135,2024-06-20 15:45:00+00:00,65024.0390625,65024.0390625,64929.8359375,64929.8359375,1458176,64886.06710624664,0.0,64886.06710624664,43.76883125335735,
136,2024-06-20 15:50:00+00:00,64909.80859375,64951.8046875,64909.80859375,64948.85546875,19896320,64886.06710624664,0.0,64886.06710624664,62.78836250335735,-1
137,2024-06-20 15:55:00+00:00,64929.92578125,64929.92578125,64807.93359375,64807.93359375,24035328,0.0,64963.70766698576,64963.70766698576,-155.77407323576335,
138,2024-06-20 16:00:00+00:00,64788.8046875,64788.8046875,64755.15234375,64755.15234375,0,0.0,64862.55682033018,64862.55682033018,-107.40447658018093,
139,2024-06-20 16:05:00+00:00,64594.4765625,64675.0078125,64586.5859375,64586.5859375,136359936,0.0,64729.17399292149,64729.17399292149,-142.58805542148912,1
140,2024-06-20 16:10:00+00:00,64607.9296875,64773.73828125,64607.9296875,64773.73828125,114726912,64583.57934073387,0.0,64583.57934073387,190.1589405161285,
141,2024-06-20 16:15:00+00:00,64731.8125,64741.8671875,64722.27734375,64722.27734375,86259712,64630.39699437226,0.0,64630.39699437226,91.88034937773773,-1
142,2024-06-20 16:20:00+00:00,64573.75390625,64618.921875,64562.9609375,64567.57421875,94906368,0.0,64698.38079265219,64698.38079265219,-130.8065739021913,
143,2024-06-20 16:25:00+00:00,64612.8984375,64622.203125,64580.25390625,64622.203125,113186816,0.0,64698.38079265219,64698.38079265219,-76.1776676521913,
144,2024-06-20 16:30:00+00:00,64661.2265625,64661.2265625,64548.28125,64548.28125,42168320,0.0,64698.38079265219,64698.38079265219,-150.0995426521913,
145,2024-06-20 16:35:00+00:00,64561.15625,64639.41796875,64561.15625,64639.41796875,95707136,0.0,64698.38079265219,64698.38079265219,-58.9628239021913,1
146,2024-06-20 16:40:00+00:00,64737.59765625,64833.5234375,64737.59765625,64833.5234375,127066112,64674.325695603184,0.0,64674.325695603184,159.1977418968163,
147,2024-06-20 16:45:00+00:00,64818.98046875,64877.37890625,64818.98046875,64877.37890625,72947712,64742.22847849831,0.0,64742.22847849831,135.15042775168695,
148,2024-06-20 16:50:00+00:00,64863.65625,64886.078125,64863.65625,64883.1953125,44986368,64777.26891316898,0.0,64777.26891316898,105.92639933102328,
149,2024-06-20 16:55:00+00:00,64856.50390625,64856.50390625,64793.11328125,64793.11328125,14180352,64777.26891316898,0.0,64777.26891316898,15.844368081023276,
150,2024-06-20 17:00:00+00:00,64824.2421875,64824.2421875,64780.0546875,64780.0546875,0,64777.26891316898,0.0,64777.26891316898,2.7857743310232763,-1
151,2024-06-20 17:05:00+00:00,64776.73828125,64788.7578125,64699.640625,64699.640625,30373888,0.0,64835.533598324015,64835.533598324015,-135.89297332401475,
152,2024-06-20 17:10:00+00:00,64805.4609375,64826.40234375,64805.4609375,64826.40234375,8400896,0.0,64835.533598324015,64835.533598324015,-9.131254574014747,1
153,2024-06-20 17:15:00+00:00,64839.83203125,64867.8984375,64839.83203125,64867.8984375,0,64764.3262230188,0.0,64764.3262230188,103.57221448120254,
154,2024-06-20 17:20:00+00:00,64800.63671875,64800.63671875,64780.69921875,64783.5,0,64764.3262230188,0.0,64764.3262230188,19.173776981202536,-1
155,2024-06-20 17:25:00+00:00,64718.69921875,64718.69921875,64713.74609375,64713.74609375,0,0.0,64803.57257560176,64803.57257560176,-89.8264818517564,
156,2024-06-20 17:30:00+00:00,64711.96875,64711.96875,64690.8125,64701.7734375,0,0.0,64782.29891136983,64782.29891136983,-80.52547386982769,
157,2024-06-20 17:35:00+00:00,64768.2734375,64768.2734375,64685.28515625,64685.28515625,59338752,0.0,64782.29891136983,64782.29891136983,-97.01375511982769,
158,2024-06-20 17:40:00+00:00,64714.9296875,64726.66015625,64690.0078125,64690.0078125,27375616,0.0,64782.29891136983,64782.29891136983,-92.29109886982769,
159,2024-06-20 17:45:00+00:00,64692.18359375,64692.18359375,64655.8203125,64680.4140625,27101184,0.0,64747.06622242045,64747.06622242045,-66.65215992044978,1
160,2024-06-20 17:50:00+00:00,64769.57421875,64793.60546875,64769.57421875,64793.60546875,61249536,64704.51286058672,0.0,64704.51286058672,89.09260816327878,
161,2024-06-20 17:55:00+00:00,64867.5625,64940.3125,64867.5625,64927.7109375,74997760,64819.89751175884,0.0,64819.89751175884,107.81342574115843,
162,2024-06-20 18:00:00+00:00,64922.78515625,64964.765625,64922.78515625,64964.765625,4483072,64863.941354479306,0.0,64863.941354479306,100.82427052069397,
163,2024-06-20 18:05:00+00:00,64997.578125,65052.25390625,64997.578125,65027.3671875,92993536,64944.3165549449,0.0,64944.3165549449,83.05063255510322,-1
164,2024-06-20 18:10:00+00:00,65003.01953125,65003.01953125,64919.3671875,64919.3671875,60190720,0.0,65044.53287406431,65044.53287406431,-125.165686564309,
165,2024-06-20 18:15:00+00:00,64937.84375,64988.5546875,64937.84375,64985.375,0,0.0,65044.53287406431,65044.53287406431,-59.157874064309,1
166,2024-06-20 18:20:00+00:00,65028.3828125,65074.50390625,65028.3828125,65059.11328125,61886464,64968.79858686752,0.0,64968.79858686752,90.31469438248314,
167,2024-06-20 18:25:00+00:00,65134.05078125,65134.05078125,65106.75390625,65132.91015625,77985792,65038.5282985091,0.0,65038.5282985091,94.38185774089652,
168,2024-06-20 18:30:00+00:00,65123.26171875,65123.26171875,65064.68359375,65064.68359375,0,65038.5282985091,0.0,65038.5282985091,26.15529524089652,-1
169,2024-06-20 18:35:00+00:00,65054.484375,65054.484375,64982.0,64982.0,54523904,0.0,65098.96891412603,65098.96891412603,-116.96891412603145,
170,2024-06-20 18:40:00+00:00,65006.6953125,65039.94140625,64988.53515625,64988.53515625,0,0.0,65092.6864758043,65092.6864758043,-104.15131955430115,
171,2024-06-20 18:45:00+00:00,65006.0703125,65066.71875,65006.0703125,65066.71875,0,0.0,65092.6864758043,65092.6864758043,-25.967725804301153,
172,2024-06-20 18:50:00+00:00,65089.8125,65089.8125,65048.23828125,65085.08984375,27312128,0.0,65092.6864758043,65092.6864758043,-7.596632054301153,
173,2024-06-20 18:55:00+00:00,65072.37109375,65092.609375,65072.37109375,65092.609375,757760,0.0,65092.6864758043,65092.6864758043,-0.0771008043011534,
174,2024-06-20 19:00:00+00:00,65092.43359375,65092.43359375,64994.578125,65010.609375,0,0.0,65092.6864758043,65092.6864758043,-82.07710080430115,
175,2024-06-20 19:05:00+00:00,64989.609375,65004.69140625,64989.609375,65003.44140625,34428928,0.0,65064.19576434058,65064.19576434058,-60.754358090576716,
176,2024-06-20 19:10:00+00:00,65008.57421875,65008.57421875,64978.32421875,64978.32421875,14594048,0.0,65056.815055064726,65056.815055064726,-78.49083631472604,
